"","Hummingbird","Iplant_Double","Camera","Bird","Plant","Day","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","UThresh","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"4615","Tawny-bellied Hermit","Renealmia sessilifolia","235",13,104,2,2,2013-07-05,"1500_1700",7,"2013",1.522,2609.94444444444,2371.83333333333,105,1,1843.08333333333,1,22,1,11,37
"4616","Tawny-bellied Hermit","Renealmia sessilifolia","255",13,104,2,0,2013-07-28,"1700_1900",7,"2013",1.522,3316.83333333333,2449,106,1,1843.08333333333,1,22,1,11,37
"4617","Tawny-bellied Hermit","Renealmia sessilifolia","235",13,104,3,0,2013-07-06,"1500_1700",7,"2013",1.522,2420.75,2225,113,1,1843.08333333333,1,22,1,11,37
"4618","Tawny-bellied Hermit","Renealmia sessilifolia","255",13,104,3,0,2013-07-27,"1700_1900",7,"2013",1.522,3316.83333333333,2449,106,1,1843.08333333333,1,22,1,11,37
"4619","Tawny-bellied Hermit","Renealmia sessilifolia","322",13,104,3,0,2014-12-09,"1500_1700",12,"2014",1.522,1876.5,1061,12.5,1,1843.08333333333,0,22,0,11,37
"4620","Tawny-bellied Hermit","Renealmia sessilifolia","181",13,104,3,0,2014-04-09,"1700_1900",4,"2014",1.522,484,92.5,10.5,1,1843.08333333333,0,22,0,11,37
"4621","Tawny-bellied Hermit","Renealmia sessilifolia","123",13,104,2,0,2014-12-02,"1700_1900",12,"2014",1.522,3848.66666666667,2634.66666666667,12,1,1843.08333333333,1,22,0,11,37
"4622","Tawny-bellied Hermit","Renealmia sessilifolia","255",13,104,1,0,2013-07-27,"1700_1900",7,"2013",1.522,3316.83333333333,2449,106,1,1843.08333333333,1,22,1,11,37
"4623","Tawny-bellied Hermit","Renealmia sessilifolia","183",13,104,2,0,2014-06-04,"1700_1900",6,"2014",1.522,1124,610.833333333333,10.1666666666667,1,1843.08333333333,0,22,0,11,37
"4624","Tawny-bellied Hermit","Renealmia sessilifolia","255",13,104,2,0,2013-07-27,"1700_1900",7,"2013",1.522,3316.83333333333,2449,106,1,1843.08333333333,1,22,1,11,37
"4625","Tawny-bellied Hermit","Renealmia sessilifolia","181",13,104,1,0,2014-03-11,"1700_1900",3,"2014",1.522,605.666666666667,182.666666666667,5.33333333333333,1,1843.08333333333,0,22,0,11,37
"4626","Tawny-bellied Hermit","Renealmia sessilifolia","181",13,104,2,0,2014-04-09,"1700_1900",4,"2014",1.522,484,92.5,10.5,1,1843.08333333333,0,22,0,11,37
"4627","Tawny-bellied Hermit","Renealmia sessilifolia","181",13,104,2,0,2014-03-11,"1700_1900",3,"2014",1.522,605.666666666667,182.666666666667,5.33333333333333,1,1843.08333333333,0,22,0,11,37
"4628","Tawny-bellied Hermit","Renealmia sessilifolia","123",13,104,1,0,2014-12-02,"1700_1900",12,"2014",1.522,3848.66666666667,2634.66666666667,12,1,1843.08333333333,1,22,0,11,37
"4629","Tawny-bellied Hermit","Renealmia sessilifolia","123",13,104,3,0,2014-12-02,"1700_1900",12,"2014",1.522,3848.66666666667,2634.66666666667,12,1,1843.08333333333,1,22,0,11,37
"4630","Tawny-bellied Hermit","Renealmia sessilifolia","235",13,104,2,2,2013-07-06,"1500_1700",7,"2013",1.522,2420.75,2225,113,1,1843.08333333333,1,22,1,11,37
"4631","Tawny-bellied Hermit","Renealmia sessilifolia","183",13,104,3,0,2014-06-04,"1700_1900",6,"2014",1.522,1124,610.833333333333,10.1666666666667,1,1843.08333333333,0,22,0,11,37
"4632","Tawny-bellied Hermit","Renealmia sessilifolia","235",13,104,1,0,2013-07-06,"1500_1700",7,"2013",1.522,2420.75,2225,113,1,1843.08333333333,1,22,1,11,37
"4633","Tawny-bellied Hermit","Renealmia sessilifolia","255",13,104,1,0,2013-07-28,"1700_1900",7,"2013",1.522,3316.83333333333,2449,106,1,1843.08333333333,1,22,1,11,37
"4634","Tawny-bellied Hermit","Renealmia sessilifolia","183",13,104,1,0,2014-06-04,"1700_1900",6,"2014",1.522,1124,610.833333333333,10.1666666666667,1,1843.08333333333,0,22,0,11,37
"4635","Tawny-bellied Hermit","Renealmia sessilifolia","235",13,104,3,0,2013-07-05,"1500_1700",7,"2013",1.522,2609.94444444444,2371.83333333333,105,1,1843.08333333333,1,22,1,11,37
"4636","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,1,1,2014-12-04,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4637","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,1,1,2014-11-30,"1300_1500",11,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4638","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,2,0,2014-12-03,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4639","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,2,0,2014-12-06,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4640","Tawny-bellied Hermit","Stromanthe stromanthoides","323",13,109,3,0,2015-01-18,"1300_1500",1,"2015",3.031,797,513,397,1,1843.08333333333,0,22,1,11,39
"4641","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,2,0,2014-11-30,"1300_1500",11,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4642","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,3,0,2014-12-06,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4643","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,1,1,2014-12-03,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4644","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,2,0,2014-12-04,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4645","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,3,0,2014-12-04,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4646","Tawny-bellied Hermit","Stromanthe stromanthoides","323",13,109,2,0,2015-01-18,"1300_1500",1,"2015",3.031,797,513,397,1,1843.08333333333,0,22,1,11,39
"4647","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,3,0,2014-11-30,"1300_1500",11,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4648","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,3,0,2014-12-03,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4649","Tawny-bellied Hermit","Stromanthe stromanthoides","323",13,109,1,0,2015-01-18,"1300_1500",1,"2015",3.031,797,513,397,1,1843.08333333333,0,22,1,11,39
"4650","Tawny-bellied Hermit","Stromanthe stromanthoides","320",13,109,1,1,2014-12-06,"1300_1500",12,"2014",3.031,700,366,94,1,1843.08333333333,0,22,1,11,39
"4651","Tawny-bellied Hermit","Tillandsia complanata","19",13,110,2,0,2015-07-14,"1900_2100",7,"2015",1.446,2423,1392,0,1,1843.08333333333,0,22,0,11,40
"4652","Tawny-bellied Hermit","Tillandsia complanata","133",13,110,2,0,2015-07-14,"1900_2100",7,"2015",1.446,2423,1392,0,1,1843.08333333333,0,22,0,11,40
"4653","Tawny-bellied Hermit","Tillandsia complanata","159",13,110,2,0,2015-08-25,"1900_2100",8,"2015",1.446,1683.5,617,0,1,1843.08333333333,0,22,0,11,40
"4654","Tawny-bellied Hermit","Tillandsia complanata","159",13,110,1,0,2015-08-25,"1900_2100",8,"2015",1.446,1683.5,617,0,1,1843.08333333333,0,22,0,11,40
"4655","Tawny-bellied Hermit","Tillandsia complanata","19",13,110,1,0,2015-07-14,"1900_2100",7,"2015",1.446,2423,1392,0,1,1843.08333333333,0,22,0,11,40
"4656","Tawny-bellied Hermit","Tillandsia complanata","159",13,110,3,0,2015-08-25,"1900_2100",8,"2015",1.446,1683.5,617,0,1,1843.08333333333,0,22,0,11,40
"4657","Tawny-bellied Hermit","Tillandsia complanata","19",13,110,3,0,2015-07-14,"1900_2100",7,"2015",1.446,2423,1392,0,1,1843.08333333333,0,22,0,11,40
"4658","Tawny-bellied Hermit","Tillandsia complanata","133",13,110,1,0,2015-07-14,"1900_2100",7,"2015",1.446,2423,1392,0,1,1843.08333333333,0,22,0,11,40
"4659","Tawny-bellied Hermit","Tillandsia complanata","133",13,110,3,0,2015-07-14,"1900_2100",7,"2015",1.446,2423,1392,0,1,1843.08333333333,0,22,0,11,40
"4660","Violet-tailed Sylph","Besleria solanoides","266",17,14,2,3,2013-08-04,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4661","Violet-tailed Sylph","Besleria solanoides","263",17,14,2,0,2013-08-01,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4662","Violet-tailed Sylph","Besleria solanoides","263",17,14,2,0,2013-07-31,"2100_2300",7,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4663","Violet-tailed Sylph","Besleria solanoides","263",17,14,3,0,2013-08-01,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4664","Violet-tailed Sylph","Besleria solanoides","266",17,14,2,3,2013-08-03,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4665","Violet-tailed Sylph","Besleria solanoides","156",17,14,3,0,2015-04-08,"2100_2300",4,"2015",0.001,419.5,192,28.5,1,6520.01388888889,0,341.166666666667,0,12,1
"4666","Violet-tailed Sylph","Besleria solanoides","161",17,14,2,0,2015-10-20,"1900_2100",10,"2015",0.001,10747.5,6814.5,6466,1,6520.01388888889,1,341.166666666667,1,12,1
"4667","Violet-tailed Sylph","Besleria solanoides","265",17,14,3,1,2013-08-02,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4668","Violet-tailed Sylph","Besleria solanoides","120",17,14,3,0,2014-06-04,"1700_1900",6,"2014",0.001,1124,591.5,166,1,6520.01388888889,0,341.166666666667,0,12,1
"4669","Violet-tailed Sylph","Besleria solanoides","266",17,14,2,3,2013-08-05,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4670","Violet-tailed Sylph","Besleria solanoides","28",17,14,2,0,2014-11-06,"1700_1900",11,"2014",0.001,8261.5,6231,6096.5,1,6520.01388888889,0,341.166666666667,1,12,1
"4671","Violet-tailed Sylph","Besleria solanoides","265",17,14,3,1,2013-08-04,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4672","Violet-tailed Sylph","Besleria solanoides","265",17,14,1,0,2013-08-03,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4673","Violet-tailed Sylph","Besleria solanoides","265",17,14,1,0,2013-08-04,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4674","Violet-tailed Sylph","Besleria solanoides","161",17,14,3,0,2015-10-20,"1900_2100",10,"2015",0.001,10747.5,6814.5,6466,1,6520.01388888889,1,341.166666666667,1,12,1
"4675","Violet-tailed Sylph","Besleria solanoides","120",17,14,2,0,2014-06-04,"1700_1900",6,"2014",0.001,1124,591.5,166,1,6520.01388888889,0,341.166666666667,0,12,1
"4676","Violet-tailed Sylph","Besleria solanoides","28",17,14,1,4,2014-11-06,"1700_1900",11,"2014",0.001,8261.5,6231,6096.5,1,6520.01388888889,0,341.166666666667,1,12,1
"4677","Violet-tailed Sylph","Besleria solanoides","128",17,14,1,2,2015-04-28,"1900_2100",4,"2015",0.001,960,535,407,1,6520.01388888889,0,341.166666666667,1,12,1
"4678","Violet-tailed Sylph","Besleria solanoides","193",17,14,1,0,2015-04-28,"1900_2100",4,"2015",0.001,960,535,407,1,6520.01388888889,0,341.166666666667,1,12,1
"4679","Violet-tailed Sylph","Besleria solanoides","263",17,14,2,0,2013-08-02,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4680","Violet-tailed Sylph","Besleria solanoides","69",17,14,1,0,2014-11-19,"2100_2300",11,"2014",0.001,5186.33333333333,4288.33333333333,3810.66666666667,1,6520.01388888889,0,341.166666666667,1,12,1
"4681","Violet-tailed Sylph","Besleria solanoides","265",17,14,1,0,2013-08-05,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4682","Violet-tailed Sylph","Besleria solanoides","128",17,14,2,0,2015-04-28,"1900_2100",4,"2015",0.001,960,535,407,1,6520.01388888889,0,341.166666666667,1,12,1
"4683","Violet-tailed Sylph","Besleria solanoides","263",17,14,3,0,2013-08-02,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4684","Violet-tailed Sylph","Besleria solanoides","263",17,14,1,0,2013-08-02,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4685","Violet-tailed Sylph","Besleria solanoides","128",17,14,3,0,2015-04-28,"1900_2100",4,"2015",0.001,960,535,407,1,6520.01388888889,0,341.166666666667,1,12,1
"4686","Violet-tailed Sylph","Besleria solanoides","109",17,14,3,0,2013-10-22,"1700_1900",10,"2013",0.001,12012.3194444444,7237.56944444444,6781.61111111111,1,6520.01388888889,1,341.166666666667,1,12,1
"4687","Violet-tailed Sylph","Besleria solanoides","266",17,14,1,0,2013-08-04,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4688","Violet-tailed Sylph","Besleria solanoides","109",17,14,1,1,2013-10-22,"1700_1900",10,"2013",0.001,12012.3194444444,7237.56944444444,6781.61111111111,1,6520.01388888889,1,341.166666666667,1,12,1
"4689","Violet-tailed Sylph","Besleria solanoides","109",17,14,2,0,2013-10-22,"1700_1900",10,"2013",0.001,12012.3194444444,7237.56944444444,6781.61111111111,1,6520.01388888889,1,341.166666666667,1,12,1
"4690","Violet-tailed Sylph","Besleria solanoides","28",17,14,3,0,2014-11-06,"1700_1900",11,"2014",0.001,8261.5,6231,6096.5,1,6520.01388888889,0,341.166666666667,1,12,1
"4691","Violet-tailed Sylph","Besleria solanoides","172",17,14,1,3,2014-11-06,"1700_1900",11,"2014",0.001,8261.5,6231,6096.5,1,6520.01388888889,0,341.166666666667,1,12,1
"4692","Violet-tailed Sylph","Besleria solanoides","201",17,14,3,0,2014-09-10,"1900_2100",9,"2014",0.001,4232.5,2461,2318,1,6520.01388888889,0,341.166666666667,1,12,1
"4693","Violet-tailed Sylph","Besleria solanoides","266",17,14,3,1,2013-08-04,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4694","Violet-tailed Sylph","Besleria solanoides","156",17,14,1,1,2015-04-08,"2100_2300",4,"2015",0.001,419.5,192,28.5,1,6520.01388888889,0,341.166666666667,0,12,1
"4695","Violet-tailed Sylph","Besleria solanoides","38",17,14,2,0,2015-06-09,"2100_2300",6,"2015",0.001,2040.5,1734,402.666666666667,1,6520.01388888889,0,341.166666666667,1,12,1
"4696","Violet-tailed Sylph","Besleria solanoides","266",17,14,1,0,2013-08-05,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4697","Violet-tailed Sylph","Besleria solanoides","172",17,14,2,0,2014-11-06,"1700_1900",11,"2014",0.001,8261.5,6231,6096.5,1,6520.01388888889,0,341.166666666667,1,12,1
"4698","Violet-tailed Sylph","Besleria solanoides","172",17,14,3,0,2014-11-06,"1700_1900",11,"2014",0.001,8261.5,6231,6096.5,1,6520.01388888889,0,341.166666666667,1,12,1
"4699","Violet-tailed Sylph","Besleria solanoides","38",17,14,1,0,2015-06-09,"2100_2300",6,"2015",0.001,2040.5,1734,402.666666666667,1,6520.01388888889,0,341.166666666667,1,12,1
"4700","Violet-tailed Sylph","Besleria solanoides","265",17,14,1,0,2013-08-02,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4701","Violet-tailed Sylph","Besleria solanoides","263",17,14,3,0,2013-07-31,"2100_2300",7,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4702","Violet-tailed Sylph","Besleria solanoides","161",17,14,1,1,2015-10-20,"1900_2100",10,"2015",0.001,10747.5,6814.5,6466,1,6520.01388888889,1,341.166666666667,1,12,1
"4703","Violet-tailed Sylph","Besleria solanoides","193",17,14,2,0,2015-04-28,"1900_2100",4,"2015",0.001,960,535,407,1,6520.01388888889,0,341.166666666667,1,12,1
"4704","Violet-tailed Sylph","Besleria solanoides","201",17,14,2,0,2014-09-10,"1900_2100",9,"2014",0.001,4232.5,2461,2318,1,6520.01388888889,0,341.166666666667,1,12,1
"4705","Violet-tailed Sylph","Besleria solanoides","266",17,14,3,1,2013-08-05,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4706","Violet-tailed Sylph","Besleria solanoides","266",17,14,1,0,2013-08-03,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4707","Violet-tailed Sylph","Besleria solanoides","265",17,14,3,1,2013-08-05,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4708","Violet-tailed Sylph","Besleria solanoides","69",17,14,3,0,2014-11-19,"2100_2300",11,"2014",0.001,5186.33333333333,4288.33333333333,3810.66666666667,1,6520.01388888889,0,341.166666666667,1,12,1
"4709","Violet-tailed Sylph","Besleria solanoides","193",17,14,3,0,2015-04-28,"1900_2100",4,"2015",0.001,960,535,407,1,6520.01388888889,0,341.166666666667,1,12,1
"4710","Violet-tailed Sylph","Besleria solanoides","27",17,14,2,0,2014-09-23,"1900_2100",9,"2014",0.001,5888.5,2810.83333333333,2672.33333333333,1,6520.01388888889,0,341.166666666667,1,12,1
"4711","Violet-tailed Sylph","Besleria solanoides","265",17,14,2,2,2013-08-03,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4712","Violet-tailed Sylph","Besleria solanoides","38",17,14,3,0,2015-06-09,"2100_2300",6,"2015",0.001,2040.5,1734,402.666666666667,1,6520.01388888889,0,341.166666666667,1,12,1
"4713","Violet-tailed Sylph","Besleria solanoides","156",17,14,2,0,2015-04-08,"2100_2300",4,"2015",0.001,419.5,192,28.5,1,6520.01388888889,0,341.166666666667,0,12,1
"4714","Violet-tailed Sylph","Besleria solanoides","69",17,14,2,0,2014-11-19,"2100_2300",11,"2014",0.001,5186.33333333333,4288.33333333333,3810.66666666667,1,6520.01388888889,0,341.166666666667,1,12,1
"4715","Violet-tailed Sylph","Besleria solanoides","27",17,14,1,6,2014-09-23,"1900_2100",9,"2014",0.001,5888.5,2810.83333333333,2672.33333333333,1,6520.01388888889,0,341.166666666667,1,12,1
"4716","Violet-tailed Sylph","Besleria solanoides","265",17,14,3,1,2013-08-03,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4717","Violet-tailed Sylph","Besleria solanoides","265",17,14,2,2,2013-08-05,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4718","Violet-tailed Sylph","Besleria solanoides","102",17,14,3,0,2014-12-02,"1900_2100",12,"2014",0.001,5234,4166,3872,1,6520.01388888889,0,341.166666666667,1,12,1
"4719","Violet-tailed Sylph","Besleria solanoides","263",17,14,1,0,2013-08-01,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4720","Violet-tailed Sylph","Besleria solanoides","102",17,14,2,0,2014-12-02,"1900_2100",12,"2014",0.001,5234,4166,3872,1,6520.01388888889,0,341.166666666667,1,12,1
"4721","Violet-tailed Sylph","Besleria solanoides","266",17,14,3,1,2013-08-03,"1900_2100",8,"2013",0.001,7772.16666666667,4333.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,1
"4722","Violet-tailed Sylph","Besleria solanoides","201",17,14,1,0,2014-09-10,"1900_2100",9,"2014",0.001,4232.5,2461,2318,1,6520.01388888889,0,341.166666666667,1,12,1
"4723","Violet-tailed Sylph","Besleria solanoides","263",17,14,1,0,2013-07-31,"2100_2300",7,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4724","Violet-tailed Sylph","Besleria solanoides","265",17,14,2,2,2013-08-04,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4725","Violet-tailed Sylph","Besleria solanoides","102",17,14,1,2,2014-12-02,"1900_2100",12,"2014",0.001,5234,4166,3872,1,6520.01388888889,0,341.166666666667,1,12,1
"4726","Violet-tailed Sylph","Besleria solanoides","120",17,14,1,0,2014-06-04,"1700_1900",6,"2014",0.001,1124,591.5,166,1,6520.01388888889,0,341.166666666667,0,12,1
"4727","Violet-tailed Sylph","Besleria solanoides","27",17,14,3,0,2014-09-23,"1900_2100",9,"2014",0.001,5888.5,2810.83333333333,2672.33333333333,1,6520.01388888889,0,341.166666666667,1,12,1
"4728","Violet-tailed Sylph","Besleria solanoides","265",17,14,2,2,2013-08-02,"2100_2300",8,"2013",0.001,13105,9127.16666666667,0,1,6520.01388888889,1,341.166666666667,0,12,1
"4729","Violet-tailed Sylph","Bomarea pardina","79",17,18,2,0,2013-11-19,"1900_2100",11,"2013",3.72,2116,1027,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4730","Violet-tailed Sylph","Bomarea pardina","160",17,18,1,0,2015-10-07,"1900_2100",10,"2015",3.72,10101,6083.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4731","Violet-tailed Sylph","Bomarea pardina","79",17,18,3,0,2013-11-19,"1900_2100",11,"2013",3.72,2116,1027,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4732","Violet-tailed Sylph","Bomarea pardina","79",17,18,1,0,2013-11-19,"1900_2100",11,"2013",3.72,2116,1027,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4733","Violet-tailed Sylph","Bomarea pardina","175",17,18,1,0,2015-02-11,"1900_2100",2,"2015",3.72,941,582,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4734","Violet-tailed Sylph","Bomarea pardina","175",17,18,3,0,2015-02-11,"1900_2100",2,"2015",3.72,941,582,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4735","Violet-tailed Sylph","Bomarea pardina","160",17,18,3,0,2015-10-07,"1900_2100",10,"2015",3.72,10101,6083.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4736","Violet-tailed Sylph","Bomarea pardina","160",17,18,2,0,2015-10-07,"1900_2100",10,"2015",3.72,10101,6083.33333333333,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4737","Violet-tailed Sylph","Bomarea pardina","175",17,18,2,0,2015-02-11,"1900_2100",2,"2015",3.72,941,582,0,1,6520.01388888889,0,341.166666666667,0,12,3
"4738","Violet-tailed Sylph","Centropogon solanifolius","59",17,32,3,0,2013-12-05,"1900_2100",12,"2013",3.524,1157.5,396.5,8,1,6520.01388888889,0,341.166666666667,0,12,4
"4739","Violet-tailed Sylph","Centropogon solanifolius","141",17,32,2,0,2014-01-08,"1900_2100",1,"2014",3.524,770.5,359,7.5,1,6520.01388888889,0,341.166666666667,0,12,4
"4740","Violet-tailed Sylph","Centropogon solanifolius","182",17,32,2,0,2014-05-21,"2100_2300",5,"2014",3.524,670.166666666667,504.166666666667,6,1,6520.01388888889,0,341.166666666667,0,12,4
"4741","Violet-tailed Sylph","Centropogon solanifolius","59",17,32,2,0,2013-12-05,"1900_2100",12,"2013",3.524,1157.5,396.5,8,1,6520.01388888889,0,341.166666666667,0,12,4
